church_name,denomination,address,city,state,zip,phone,website,email,source_url
"Maranatha Baptist Church SBC, Brooklyn",Southern Baptist Convention,,,,,718-257-0642,https://www.google.com/maps/place/+Brooklyn+NY+11212,,https://churches.sbc.net/church/maranatha-baptist-church-sbc-brooklyn/
"Maranatha Baptist Church of Climax, Inc.",Southern Baptist Convention,,,,,1110130113,https://www.google.com/maps/place/+Climax+GA+39834-2767,,https://churches.sbc.net/church/maranatha-baptist-church-of-climax-inc/
Maranatha Church of Hollywood,Southern Baptist Convention,,,,,,https://www.google.com/maps/place/+Hollywood+AL+35752,,https://churches.sbc.net/church/maranatha-church-of-hollywood/
Maranatha Baptist Fellowship,Southern Baptist Convention,,,,,(785) 761-6614,https://www.google.com/maps/place/+Topeka+KS+66609,,https://churches.sbc.net/church/maranatha-baptist-fellowship/
Maranatha Community Church Canal Winchester,Southern Baptist Convention,,,,,(614) 214-6034,https://www.google.com/maps/place/+Canal Wnchstr+OH+43110-1205,,https://churches.sbc.net/church/maranatha-community-church-canal-winchester/
Maranatha Community Church,Southern Baptist Convention,,,,,(614) 462-0334,https://www.google.com/maps/place/+Pickerington+OH+43147,,https://churches.sbc.net/church/maranatha-community-church/
Maranatha Evangelical Community Church,Southern Baptist Convention,,,,,2228849999,https://www.google.com/maps/place/+Neptune+NJ+07753-4068,,https://churches.sbc.net/church/maranatha-evangelical-community-church/
Maranatha Haitian Evangelical Baptist Church,Southern Baptist Convention,,,,,(561) 572-5219,https://www.google.com/maps/place/+Boynton Beach+FL+33435,,https://churches.sbc.net/church/maranatha-haitian-evangelical-baptist-church/
Maranatha Mongolian Mission Church,Southern Baptist Convention,,,,,(303) 502-7567,https://www.google.com/maps/place/+Greenwood Vlg+CO+80111-6218,,https://churches.sbc.net/church/maranatha-mongolian-mission-church/
Maranatha Spanish Baptist Church,Southern Baptist Convention,,,,,(305) 819-7016,https://www.google.com/maps/place/+Hialeah+FL+33012,,https://churches.sbc.net/church/maranatha-spanish-baptist-church/
Maranatha House Church,Southern Baptist Convention,,,,,(925) 642-1908,https://www.google.com/maps/place/+Pittsburg+CA+94565,,https://churches.sbc.net/church/maranatha-house-church/
Maranatha International Baptist Church,Southern Baptist Convention,,,,,(937) 266-8643,https://www.google.com/maps/place/+W Carrollton+OH+45449-1642,,https://churches.sbc.net/church/maranatha-international-baptist-church/
"Maranatha Haitian Baptist Church, Inc.",Southern Baptist Convention,,,,,(407) 952-8232,https://www.google.com/maps/place/+Orlando+FL+32808,,https://churches.sbc.net/church/maranatha-haitian-baptist-church-inc/
Marathon First Baptist Church,Southern Baptist Convention,,,,,(305) 743-8889,https://www.google.com/maps/place/+Marathon+FL+33050-1603,,https://churches.sbc.net/church/marathon-first-baptist-church/
Maranatha Southern Baptist Church,Southern Baptist Convention,,,,,757-242-3138,https://www.google.com/maps/place/+Windsor+VA+23487-5503,,https://churches.sbc.net/church/maranatha-southern-baptist-church/
Marble City Baptist Church,Southern Baptist Convention,,,,,3022272631,https://www.google.com/maps/place/+Knoxville+TN+37919,,https://churches.sbc.net/church/marble-city-baptist-church/
Marble City Baptist Church,Southern Baptist Convention,,,,,(256) 245-6337,https://www.google.com/maps/place/+Sylacauga+AL+35151-5011,,https://churches.sbc.net/church/marble-city-baptist-church-2/
Marble Hill Baptist Church,Southern Baptist Convention,,,,,(865) 995-1799,https://www.google.com/maps/place/+Friendsville+TN+37737,,https://churches.sbc.net/church/marble-hill-baptist-church/
Marble City First Baptist Church,Southern Baptist Convention,,,,,(918) 775-8034,https://www.google.com/maps/place/+Marble City+OK+74945,,https://churches.sbc.net/church/marble-city-first-baptist-church/
Marble Plains Baptist Church,Southern Baptist Convention,,,,,(931) 581-5321,https://www.google.com/maps/place/+Winchester+TN+37398-4148,,https://churches.sbc.net/church/marble-plains-baptist-church/
Marbury,Southern Baptist Convention,,,,,7007559999,https://www.google.com/maps/place/+Marbury+AL+36051-3128,,https://churches.sbc.net/church/marbury/
Marble Springs,Southern Baptist Convention,,,,,(828) 837-5332,https://www.google.com/maps/place/+Marble+NC+28905,,https://churches.sbc.net/church/marble-springs/
Marbury Baptist Church,Southern Baptist Convention,,,,,301-743-3701,https://www.google.com/maps/place/+MARBURY+MD+20658-0528,,https://churches.sbc.net/church/marbury-baptist-church/
Marcelina Baptist Church,Southern Baptist Convention,,,,,830-393-2862,https://www.google.com/maps/place/+Floresville+TX+78114-0237,,https://churches.sbc.net/church/marcelina-baptist-church/
Marble Falls Baptist Church,Southern Baptist Convention,,,,,0837999999,https://www.google.com/maps/place/+Marble Falls+AR+72648-9708,,https://churches.sbc.net/church/marble-falls-baptist-church/
Maretburg Baptist Church,Southern Baptist Convention,,,,,3548460000,https://www.google.com/maps/place/+Mount Vernon+KY+40456,,https://churches.sbc.net/church/maretburg-baptist-church/
Marcus Crooked Creek Baptist Church,Southern Baptist Convention,,,,,5660129999,https://www.google.com/maps/place/+Berry+KY+41003-8459,,https://churches.sbc.net/church/marcus-crooked-creek-baptist-church/
"Marching to Zion Baptist Church, Dallas",Southern Baptist Convention,,,,,(469) 883-0463,https://www.google.com/maps/place/+Cedar Hill+TX+75106-0863,,https://churches.sbc.net/church/marching-to-zion-baptist-church-dallas/
"Marie Baptist Church, Inc.",Southern Baptist Convention,,,,,(478) 272-5372,https://www.google.com/maps/place/+Dublin+GA+31021-0264,,https://churches.sbc.net/church/marie-baptist-church-inc/
Marianas Baptist Church,Southern Baptist Convention,,,,,(671) 777-8701,https://www.google.com/maps/place/+Agat+GU+96915,,https://churches.sbc.net/church/marianas-baptist-church/
Marianna First Baptist Church,Southern Baptist Convention,,,,,(870) 295-9131,https://www.google.com/maps/place/+Marianna+AR+72360-2246,,https://churches.sbc.net/church/marianna-first-baptist-church/
Margaret Wynn Memorial Baptist,Southern Baptist Convention,,,,,330-757-2711,https://www.google.com/maps/place/+Poland+OH+44514-1759,,https://churches.sbc.net/church/margaret-wynn-memorial-baptist/
Marietta First Baptist Church,Southern Baptist Convention,,,,,864-836-3518,https://www.google.com/maps/place/+Marietta+SC+29661,,https://churches.sbc.net/church/marietta-first-baptist-church/
Marion Baptist Church,Southern Baptist Convention,,,,,(270) 965-5232,https://www.google.com/maps/place/+Marion+KY+42064,,https://churches.sbc.net/church/marion-baptist-church/
Marion Baptist Church,Southern Baptist Convention,,,,,434-432-2748,https://www.google.com/maps/place/+Chatham+VA+24531,,https://churches.sbc.net/church/marion-baptist-church-2/
Marion Baptist Church,Southern Baptist Convention,,,,,(843) 908-0849,https://www.google.com/maps/place/+Williams+SC+29493,,https://churches.sbc.net/church/marion-baptist-church-4/
Marion Baptist Church,Southern Baptist Convention,,,,,276-783-8121,https://www.google.com/maps/place/+Marion+VA+24354-4395,,https://churches.sbc.net/church/marion-baptist-church-5/
Marion Junction,Southern Baptist Convention,,,,,(334) 874-4396,https://www.google.com/maps/place/+Marion Junction+AL+36759-0266,,https://churches.sbc.net/church/marion-junction/
Marion First Baptist Church,Southern Baptist Convention,,,,,(870) 739-3944,https://www.google.com/maps/place/+Marion+AR+72364-8024,,https://churches.sbc.net/church/marion-first-baptist-church/
"Margaret&#8217;s Grove Baptist Church, Inc.",Southern Baptist Convention,,,,,(706) 456-2952,https://www.google.com/maps/place/+Crawfordville+GA+30631,,https://churches.sbc.net/church/margarets-grove-baptist-church-inc/
Marion Baptist Church,Southern Baptist Convention,,,,,843-423-3111,https://www.google.com/maps/place/+Marion+SC+29571-3610,,https://churches.sbc.net/church/marion-baptist-church-3/
"Marion, Community Baptist Church",Southern Baptist Convention,,,,,319-431-6241,https://www.google.com/maps/place/+Marion+IA+52302-5402,,https://churches.sbc.net/church/marion-community-baptist-church/
Market Common Community Church,Southern Baptist Convention,,,,,(843) 691-9085,https://www.google.com/maps/place/+Myrtle Beach+SC+29577-1657,,https://churches.sbc.net/church/market-common-community-church/
Marked Tree First Baptist Church,Southern Baptist Convention,,,,,(870) 358-2746,https://www.google.com/maps/place/+Marked Tree+AR+72365-2253,,https://churches.sbc.net/church/marked-tree-first-baptist-church/
Markham Street Baptist Church,Southern Baptist Convention,,,,,(501) 225-2877,https://www.google.com/maps/place/+Little Rock+AR+72205-2123,,https://churches.sbc.net/church/markham-street-baptist-church/
Market Street Baptist Church,Southern Baptist Convention,,,,,978-388-0930,https://www.google.com/maps/place/+Amesbury+MA+01913-2408,,https://churches.sbc.net/church/market-street-baptist-church/
Marlbrook Baptist Church,Southern Baptist Convention,,,,,5386320000,https://www.google.com/maps/place/+Blevins+AR+71825,,https://churches.sbc.net/church/marlbrook-baptist-church/
Marlow Baptist Church,Southern Baptist Convention,,,,,9624890000,https://www.google.com/maps/place/+Pitkin+LA+70656-4574,,https://churches.sbc.net/church/marlow-baptist-church/
Marmaduke First Baptist Church,Southern Baptist Convention,,,,,(870) 597-2725,https://www.google.com/maps/place/+Marmaduke+AR+72443-9610,,https://churches.sbc.net/church/marmaduke-first-baptist-church/
Marlow Baptist Church,Southern Baptist Convention,,,,,8567509999,https://www.google.com/maps/place/+CAMERON+TX+76520,,https://churches.sbc.net/church/marlow-baptist-church-2/
Marrowbone Missionary Baptist Ch,Southern Baptist Convention,,,,,(606) 754-3099,https://www.google.com/maps/place/+Elkhorn City+KY+41522,,https://churches.sbc.net/church/marrowbone-missionary-baptist-ch/
Marksville Baptist Church,Southern Baptist Convention,,,,,9592918084,https://www.google.com/maps/place/+Marksville+LA+71351-2460,,https://churches.sbc.net/church/marksville-baptist-church/
Marquez Baptist Church,Southern Baptist Convention,,,,,903-529-1539,https://www.google.com/maps/place/+MARQUEZ+TX+77865-0209,,https://churches.sbc.net/church/marquez-baptist-church/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,(205) 688-2419,https://www.google.com/maps/place/+Jemison+AL+35085-3574,,https://churches.sbc.net/church/mars-hill-baptist-church-3/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,(601) 416-3257,https://www.google.com/maps/place/+Carthage+MS+39051-7317,,https://churches.sbc.net/church/mars-hill-baptist-church-5/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,9437300000,https://www.google.com/maps/place/+Philadelphia+MS+39350-1922,,https://churches.sbc.net/church/mars-hill-baptist-church-4/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,(252) 356-2488,https://www.google.com/maps/place/+Colerain+NC+27924-9014,,https://churches.sbc.net/church/mars-hill-baptist-church/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,410-686-1617,https://www.google.com/maps/place/+Baltimore+MD+21221-3613,,https://churches.sbc.net/church/mars-hill-baptist-church-9/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,(931) 762-6550,https://www.google.com/maps/place/+Lawrenceburg+TN+38464-6011,,https://churches.sbc.net/church/mars-hill-baptist-church-2/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,601-567-2550,https://www.google.com/maps/place/+Summit+MS+39666-7314,,https://churches.sbc.net/church/mars-hill-baptist-church-8/
"Mars Hill Baptist Church of Hulett, Inc.",Southern Baptist Convention,,,,,(770) 834-5131,https://www.google.com/maps/place/+Carrollton+GA+30116-8004,,https://churches.sbc.net/church/mars-hill-baptist-church-of-hulett-inc/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,(229) 268-6795,https://www.google.com/maps/place/+Vienna+GA+31092-5230,,https://churches.sbc.net/church/mars-hill-baptist-church-6/
Marsden Baptist Church Inc,Southern Baptist Convention,,,,,(806) 662-4581,https://www.google.com/maps/place/+Overbrook+OK+73453-5514,,https://churches.sbc.net/church/marsden-baptist-church-inc/
"Marsh Lane Baptist Church, Dallas",Southern Baptist Convention,,,,,(214) 351-3727,https://www.google.com/maps/place/+Dallas+TX+75229-5145,,https://churches.sbc.net/church/marsh-lane-baptist-church-dallas/
"Mars Hill Baptist Church, Inc.",Southern Baptist Convention,,,,,(706) 548-6962,https://www.google.com/maps/place/+Watkinsville+GA+30677-1566,,https://churches.sbc.net/church/mars-hill-baptist-church-inc/
Marshall Baptist Church,Southern Baptist Convention,,,,,(217) 293-1113,https://www.google.com/maps/place/+Marshall+IL+62441,,https://churches.sbc.net/church/marshall-baptist-church/
Marshall Baptist Church,Southern Baptist Convention,,,,,540-364-1851,https://www.google.com/maps/place/+Marshall+VA+20115-3252,,https://churches.sbc.net/church/marshall-baptist-church-2/
Mars Hill Baptist Church,Southern Baptist Convention,,,,,601-543-3779,https://www.google.com/maps/place/+Petal+MS+39465-9791,,https://churches.sbc.net/church/mars-hill-baptist-church-7/
Marshall Creek Baptist Church,Southern Baptist Convention,,,,,(618) 775-8450,https://www.google.com/maps/place/+Odin+IL+62870,,https://churches.sbc.net/church/marshall-creek-baptist-church/
Marshall First Baptist Church,Southern Baptist Convention,,,,,(870) 448-2589,https://www.google.com/maps/place/+Marshall+AR+72650,,https://churches.sbc.net/church/marshall-first-baptist-church/
"Marshall Baptist Church, Inc.",Southern Baptist Convention,,,,,(706) 595-6235,https://www.google.com/maps/place/+Thomson+GA+30824-4407,,https://churches.sbc.net/church/marshall-baptist-church-inc/
Marshall Ford Fellowship,Southern Baptist Convention,,,,,512-266-1396,https://www.google.com/maps/place/+Austin+TX+78732-1748,,https://churches.sbc.net/church/marshall-ford-fellowship/
"Marshall Memorial Baptist Church, Inc.",Southern Baptist Convention,,,,,(423) 333-4261,https://www.google.com/maps/place/+Eatonton+GA+31024-6363,,https://churches.sbc.net/church/marshall-memorial-baptist-church-inc/
Marshall Road Baptist Church,Southern Baptist Convention,,,,,(501) 982-4564,https://www.google.com/maps/place/+Jacksonville+AR+72076-3744,,https://churches.sbc.net/church/marshall-road-baptist-church/
"Marshalltown, Calvary Baptist Church",Southern Baptist Convention,,,,,641-752-2261,https://www.google.com/maps/place/+Marshalltown+IA+50158,,https://churches.sbc.net/church/marshalltown-calvary-baptist-church/
Martha Road Baptist Church,Southern Baptist Convention,,,,,(580) 482-3377,https://www.google.com/maps/place/+Altus+OK+73521,,https://churches.sbc.net/church/martha-road-baptist-church/
"Mart, First Baptist Church",Southern Baptist Convention,,,,,254-876-2521,https://www.google.com/maps/place/+Mart+TX+76664-1401,,https://churches.sbc.net/church/mart-first-baptist-church/
Marston,Southern Baptist Convention,,,,,(910) 582-8420,https://www.google.com/maps/place/+Marston+NC+28363-8503,,https://churches.sbc.net/church/marston/
Martin Baptist Church,Southern Baptist Convention,,,,,0557510000,https://www.google.com/maps/place/+New Albany+MS+38652-9439,,https://churches.sbc.net/church/martin-baptist-church/
Marshall Hill Baptist Church,Southern Baptist Convention,,,,,(423) 745-9353,https://www.google.com/maps/place/+Niota+TN+37826-2907,,https://churches.sbc.net/church/marshall-hill-baptist-church/
